type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_IN,122556.1,C990525488,61616,184172.1,C853743625,4260662.8,4138106.7,0
PAYMENT,8818.54,C1519594062,118803,109984.46,M102247995,0,0,0
CASH_OUT,82172.63,C1845479328,718237,636064.37,C1746869222,330941.78,413114.42,0
PAYMENT,10946.57,C132037015,10741,0,M1155281528,0,0,0
PAYMENT,2716.78,C57845038,50597,47880.22,M270774311,0,0,0
CASH_OUT,32971,C1648599477,9868,0,C720778566,94154.33,127125.33,0
CASH_OUT,33534.43,C1202262135,15486,0,C167931447,0,33534.43,0
PAYMENT,2026.71,C1373931129,22221,20194.29,M1548465898,0,0,0
TRANSFER,711796.27,C595258079,157543,0,C796742013,61829.53,773625.8,0
PAYMENT,3517.7,C752843887,150496,146978.3,M1509810371,0,0,0
CASH_OUT,95861.32,C1484841456,518435,422573.68,C987656025,0,95861.32,0
CASH_OUT,19341.18,C1070832388,237636,218294.82,C1938661962,195376.31,214717.49,0
PAYMENT,7564.07,C2030239376,50487,42922.93,M1559745691,0,0,0
CASH_OUT,187662.74,C38278825,107556,0,C1088992133,107935.29,295598.03,0
CASH_OUT,218904.22,C568374879,31031,0,C1537652592,67067.76,285971.98,0
PAYMENT,4202.16,C1333279373,10260,6057.84,M768175349,0,0,0
TRANSFER,921393.95,C1878448827,921393.95,0,C765829328,0,0,1
CASH_OUT,921393.95,C1266731860,921393.95,0,C867271501,0,921393.95,1
CASH_IN,161534.02,C1168260347,253,161787.02,C1528513380,199940.02,38405.99,0
CASH_OUT,34159.54,C602558078,61825,27665.46,C1789353051,316525.72,350685.25,0
CASH_OUT,178796.39,C2047896506,24722,0,C776933001,181022.01,359818.4,0
CASH_IN,26326.83,C931644871,10237,36563.83,C1763601260,136268.04,109941.22,0
PAYMENT,2206.4,C1662415400,20136,17929.6,M318658954,0,0,0
PAYMENT,2942.93,C1808444884,19268,16325.07,M1659565207,0,0,0
CASH_OUT,114476.84,C851271120,219766,105289.16,C1986791988,0,114476.84,0
CASH_OUT,62246.46,C1383030788,99683,37436.54,C1480442603,0,62246.46,0
DEBIT,12230.3,C1828049808,2151,0,C888599074,554099.9,566330.2,0
CASH_OUT,149752.27,C1494142165,99916,0,C512049967,2035692.14,2185444.4,0
PAYMENT,3908.23,C25512441,3695,0,M675509901,0,0,0
CASH_OUT,116653.95,C1785219398,2646,0,C163948225,0,116653.95,0
PAYMENT,4903.04,C1160726714,52449,47545.96,M1850608487,0,0,0
CASH_OUT,359914.47,C1569390397,40322,0,C1969168875,0,359914.47,0
CASH_OUT,29750.95,C1971371955,398,0,C1190650356,678662.9,708413.86,0
CASH_OUT,114389.89,C1255494433,877,0,C1876299407,101433.55,215823.44,0
CASH_OUT,227458.02,C1415474223,10500,0,C1266384177,141064.55,368522.58,0
CASH_IN,2863.48,C1588003470,20652,23515.48,C1921759425,1793690.24,1790826.75,0
CASH_IN,167260.09,C774521806,60335,227595.09,C389419130,160146.69,0,0
CASH_OUT,34214.46,C1309036913,12305,0,C1245320780,2506162.28,2540376.74,0
CASH_IN,149638.94,C1771991946,240,149878.94,C514957940,0,0,0
CASH_OUT,244889.48,C265006917,92045,0,C1274868032,108821.04,353710.52,0
CASH_OUT,210072.64,C1938008385,50066,0,C2037162804,1236395.38,1446468.02,0
PAYMENT,4859.63,C259191705,31329,26469.37,M359322590,0,0,0
CASH_OUT,133634.73,C1200220081,519,0,C1767413453,290900.03,424534.76,0
PAYMENT,237.14,C690915232,15183,14945.86,M827873063,0,0,0
TRANSFER,735585.82,C1928304369,398,0,C2127927384,3184135.43,3919721.25,0
CASH_IN,277779.01,C2052281202,24815,302594.01,C842277254,0,0,0
CASH_OUT,275556.41,C656267295,200959,0,C928205820,0,275556.41,0
PAYMENT,5614.72,C1418674868,90123,84508.28,M1515790026,0,0,0
CASH_IN,27228.26,C988880432,171823,199051.26,C1435191675,243905.75,216677.49,0
CASH_OUT,46491.29,C1936057425,15680,0,C705463995,3024448.91,3070940.2,0
PAYMENT,14228.5,C1565626987,10388,0,M1332504645,0,0,0
DEBIT,1843.48,C2111766278,6142,4298.52,C1130427178,44366.74,46210.22,0
CASH_OUT,130257.12,C566610816,19907,0,C90710806,856635.19,986892.32,0
PAYMENT,7180.32,C1884739353,11185,4004.68,M1549051670,0,0,0
PAYMENT,6577.02,C1450726741,321353,314775.98,M1500388817,0,0,0
CASH_IN,84500.89,C533129210,10959,95459.89,C988648345,0,0,0
PAYMENT,13223.29,C1725144835,3695,0,M1914027121,0,0,0
PAYMENT,13106.61,C1539090295,35969,22862.39,M1936548557,0,0,0
CASH_OUT,200862.41,C163364900,4106,0,C1900062041,4838838.9,5039701.31,0
TRANSFER,113924.38,C1452610390,100303,0,C145192385,0,113924.38,0
PAYMENT,5016.86,C1756135916,441970,436953.14,M1892674878,0,0,0
PAYMENT,8458.1,C522039011,184942,176483.9,M1642861045,0,0,0
PAYMENT,10892.13,C1841520581,394,0,M1659566430,0,0,0
CASH_IN,94237.29,C284305750,51185,145422.29,C1081855672,1217484.42,1123247.13,0
CASH_IN,247502.68,C294711556,40303,287805.68,C241520751,82281.62,0,0
PAYMENT,4308.57,C1717221764,30540,26231.43,M1397722136,0,0,0
CASH_IN,7178.37,C1383511998,36617,43795.37,C1498905962,324239.64,317061.27,0
PAYMENT,5304.48,C1157133349,7681,2376.52,M2002609063,0,0,0
PAYMENT,3497.09,C1490886168,11123,7625.91,M1072798202,0,0,0
PAYMENT,6444.2,C951028605,59452,53007.8,M619939732,0,0,0
PAYMENT,13664.6,C342778060,129818,116153.4,M660805106,0,0,0
CASH_IN,53996.73,C1666418176,104800,158796.73,C1370738309,138589.82,84593.09,0
CASH_OUT,4056.7,C1537503961,11427,7370.3,C650423354,676682.47,680739.17,0
PAYMENT,19919.82,C1017839969,25226,5306.18,M56123267,0,0,0
CASH_OUT,120552.67,C2084874862,17043,0,C1910665576,242792.91,363345.59,0
PAYMENT,245.97,C76430725,5688,5442.03,M1623889020,0,0,0
CASH_IN,205828.63,C556755873,46073,251901.63,C87472997,201845.89,0,0
PAYMENT,3257.6,C2028057136,7146,3888.4,M234277564,0,0,0
CASH_OUT,28947.92,C959174154,101977,73029.08,C624362226,5537912.69,5566860.61,0
PAYMENT,4168.55,C1669583085,21329,17160.45,M377921183,0,0,0
PAYMENT,9506.84,C765335001,5905,0,M1256332774,0,0,0
CASH_IN,67308.39,C932948207,1713,69021.39,C865553785,0,0,0
PAYMENT,5669.32,C365673189,153,0,M1218860376,0,0,0
CASH_OUT,23465.75,C317815943,108188,84722.25,C1148773487,4168470.16,4191935.91,0
CASH_OUT,103087.84,C2026336998,21077,0,C1637808374,1622858.47,1725946.31,0
CASH_OUT,131854.45,C814998409,942,0,C1828383235,67537.21,199391.66,0
CASH_IN,120627.65,C1256549462,51594,172221.65,C2054785220,3140236.37,3019608.72,0
PAYMENT,18077.18,C1399399625,21443,3365.82,M284834816,0,0,0
CASH_IN,123926.17,C1062865469,1076,125002.17,C1328628821,161959.92,38033.75,0
CASH_IN,90447.7,C1581008476,11228,101675.7,C1778044466,790611.17,700163.46,0
CASH_IN,26146.63,C1147760190,363857,390003.63,C1538310336,0,0,0
PAYMENT,1481.87,C87179407,100658,99176.13,M1784064502,0,0,0
CASH_OUT,148217.09,C1457785926,21486,0,C1544845420,85117.15,233334.25,0
PAYMENT,4120.38,C1509134394,28303,24182.62,M1314031027,0,0,0
PAYMENT,4161.56,C294947990,6422,2260.44,M1743004894,0,0,0
PAYMENT,427.4,C584260184,4477,4049.6,M2021031084,0,0,0
CASH_IN,174215.36,C1303621384,147516,321731.36,C1328839342,1901698.87,1727483.51,0
CASH_OUT,40187.86,C188194996,69491,29303.14,C1210630308,679792.78,719980.63,0
CASH_IN,157567.83,C831285840,104231,261798.83,C998877324,274633.8,117065.97,0
CASH_OUT,143671.7,C2052383697,13517,0,C408372673,230105.58,373777.28,0
CASH_IN,90254.91,C718260348,21138,111392.91,C576574566,119585.59,29330.68,0
CASH_IN,51872.55,C483131281,912641,964513.55,C1695137697,0,0,0
CASH_IN,79629.39,C1313327282,24097,103726.39,C572189911,476087.93,396458.54,0
PAYMENT,684.83,C332456128,441,0,M1191728878,0,0,0
CASH_OUT,81324.68,C75239145,10081,0,C1495740165,231120.06,312444.75,0
PAYMENT,1092.42,C1947092108,50744,49651.58,M1624009773,0,0,0
CASH_IN,234101.21,C1710680572,158907,393008.21,C294346299,0,0,0
CASH_IN,46734.21,C26847469,5197,51931.21,C91754616,0,0,0
PAYMENT,4206.84,C120956534,80797,76590.16,M68886457,0,0,0
PAYMENT,20057.15,C1450225615,41100,21042.85,M442673964,0,0,0
TRANSFER,132121.68,C810465280,5671,0,C1093751520,0,132121.68,0
CASH_IN,30376.83,C1819578215,393019,423395.83,C869481124,0,0,0
PAYMENT,8767.41,C1059671025,10210,1442.59,M807251187,0,0,0
CASH_IN,17108.89,C1976994888,313626,330734.89,C1804868458,4159066.07,4141957.19,0
PAYMENT,5713.49,C1032923682,55734,50020.51,M1209174178,0,0,0
PAYMENT,154.89,C355848039,10279,10124.11,M1421915461,0,0,0
CASH_IN,77633.26,C1614038469,1038,78671.26,C1774408345,129924.49,52291.23,0
PAYMENT,14339.41,C1019184889,20421,6081.59,M122300670,0,0,0
PAYMENT,5521.85,C1450303439,2325,0,M346661545,0,0,0
CASH_OUT,99555.15,C1415673483,10058,0,C935296409,294833.82,394388.96,0
PAYMENT,14009.64,C37402913,1658,0,M1517125902,0,0,0
PAYMENT,6805.77,C50912256,26028,19222.23,M1543649220,0,0,0
PAYMENT,6470.42,C195460820,37334,30863.58,M1039526751,0,0,0
CASH_IN,64613.4,C2027477053,43343,107956.4,C1553073999,284135.12,219521.72,0
PAYMENT,25400.92,C891907317,481,0,M222426202,0,0,0
TRANSFER,213734.04,C528243134,52961,0,C991542716,1115387.28,1329121.32,0
PAYMENT,7658.7,C559641436,25210,17551.3,M1609301318,0,0,0
PAYMENT,1434.56,C1569333701,213214,211779.44,M549859939,0,0,0
PAYMENT,1755.77,C1526559924,178065,176309.23,M1518121824,0,0,0
CASH_OUT,76237.14,C1458841059,5993,0,C791601762,819972.42,896209.56,0
PAYMENT,14704.09,C1194344564,2122,0,M1993983218,0,0,0
PAYMENT,3567.82,C1224838906,205649,202081.18,M1051554052,0,0,0
CASH_OUT,13610.93,C2069607749,38113,24502.07,C580994142,0,13610.93,0
DEBIT,5360.95,C1134366856,107606,102245.05,C610538628,1223497.77,1228858.71,0
PAYMENT,5511.98,C103690335,215,0,M1407079631,0,0,0
TRANSFER,250734.9,C1971925612,145972,0,C1892793920,422720.56,673455.46,0
PAYMENT,20356.25,C1580950789,30167,9810.75,M694159957,0,0,0
PAYMENT,2191.41,C146361242,19912,17720.59,M874447539,0,0,0
PAYMENT,8900.14,C831081080,8200,0,M403889342,0,0,0
CASH_OUT,211043.3,C1513468349,20737,0,C1221813458,81536.67,292579.97,0
CASH_OUT,104180.56,C376646354,3079,0,C1073435341,1455160.68,1559341.24,0
CASH_OUT,28861.74,C1842510062,7,0,C1617937676,425586.45,454448.19,0
TRANSFER,52848.89,C1663807174,55242,2393.11,C1396879918,0,52848.89,0
CASH_OUT,198308.5,C342115143,215,0,C160187757,0,198308.5,0
PAYMENT,8709.52,C466538147,612389,603679.48,M1696976956,0,0,0
PAYMENT,9237.22,C1531318208,20490,11252.78,M1838027156,0,0,0
PAYMENT,750.18,C5796176,20872,20121.82,M1261954391,0,0,0
PAYMENT,5741.26,C551865342,209677,203935.74,M1039891655,0,0,0
CASH_IN,251688.12,C2129287385,11118,262806.12,C447759440,195632.58,0,0
PAYMENT,4633.12,C176359182,19816,15182.88,M205428379,0,0,0
CASH_IN,180923.41,C1791352479,4065,184988.41,C1338298590,0,0,0
PAYMENT,6872.01,C1178955662,121690,114817.99,M1416411967,0,0,0
PAYMENT,6007.39,C748582247,5547,0,M1760257869,0,0,0
PAYMENT,4246.43,C88034497,8047,3800.57,M884714010,0,0,0
CASH_OUT,17324.58,C1800520871,7283,0,C543393848,888618.52,905943.1,0
TRANSFER,431576.53,C1488131983,202558,0,C106756368,0,431576.53,0
TRANSFER,5405.67,C664076572,27523,22117.33,C2126074561,285439.57,290845.24,0
CASH_IN,20179.65,C1310168206,916,21095.65,C2068551353,3402081.13,3381901.48,0
TRANSFER,104662.87,C730207511,20999,0,C787322368,954519.57,1059182.44,0
CASH_OUT,61035.02,C1799970951,20427,0,C1694246418,7023836.74,7084871.75,0
DEBIT,724.36,C1683689747,313268,312543.64,C1980159830,4885879.69,4886604.05,0
PAYMENT,5035.75,C370825970,70099,65063.25,M229628811,0,0,0
PAYMENT,8687.3,C767746017,17673,8985.7,M288198851,0,0,0
CASH_OUT,88374.51,C1428456926,79021,0,C940832597,0,88374.51,0
CASH_OUT,136062.35,C648314738,50150,0,C1501536847,10035444.63,10171506.98,0
PAYMENT,8909.19,C488800656,3,0,M1618256255,0,0,0
PAYMENT,13162.37,C286245594,30604,17441.63,M349528166,0,0,0
CASH_IN,142220.49,C502418797,104156,246376.49,C493943883,1709683.86,1567463.37,0
TRANSFER,407275.43,C1489529077,407275.43,0,C1297422929,0,0,1
CASH_OUT,407275.43,C926836772,407275.43,0,C32445032,2202883.5,2610158.93,1
CASH_OUT,216518.79,C139983093,170,0,C78151461,15803.78,232322.57,0
CASH_OUT,110610.24,C121718199,20117,0,C694240631,0,110610.24,0
CASH_OUT,21173.48,C483727978,1980,0,C1347307313,343320.58,364494.06,0
PAYMENT,5331.79,C1492008604,555,0,M1875502372,0,0,0
PAYMENT,7889.48,C1646819735,121354,113464.52,M1444555250,0,0,0
PAYMENT,12548.52,C2141845363,52645,40096.48,M1600773479,0,0,0
PAYMENT,3354.31,C2116875228,160130,156775.69,M2038300754,0,0,0
TRANSFER,22827,C1230791265,105865,83038,C1049410291,0,22827,0
CASH_OUT,90314.55,C1489968328,47356,0,C1135259703,0,90314.55,0
PAYMENT,13855.11,C1105503774,34615,20759.89,M1217479392,0,0,0
CASH_OUT,144097.28,C1660186361,2308,0,C2140345508,3304718.81,3448816.08,0
PAYMENT,12999.98,C1115494195,775,0,M651005236,0,0,0
CASH_IN,78341.13,C1686723919,10425,88766.13,C1675517736,0,0,0
CASH_OUT,89681.18,C634090625,7054,0,C290472837,1184529.96,1274211.14,0
CASH_OUT,87397.8,C254094212,203223,115825.2,C1162763619,685687.8,773085.6,0
PAYMENT,115.86,C1162589049,8076,7960.14,M1795620282,0,0,0
CASH_IN,198977.74,C362275623,47802,246779.74,C944536296,1056638.93,857661.19,0
PAYMENT,7368.12,C860390170,20053,12684.88,M729820785,0,0,0
PAYMENT,1092.83,C2000154006,475751,474658.17,M1569961612,0,0,0
CASH_IN,45618.83,C716488311,12331,57949.83,C969579686,10100.42,0,0
CASH_OUT,95614.02,C7204598,63217,0,C1644475105,922962.29,1018576.31,0
PAYMENT,9588.38,C1224665136,1593,0,M135856245,0,0,0
CASH_OUT,99637.71,C131153927,60478,0,C959314257,836320.65,935958.36,0
CASH_OUT,184791.72,C1755583573,49910,0,C163296147,863300.24,1048091.96,0
PAYMENT,3549.33,C1462033945,94295,90745.67,M402552352,0,0,0
TRANSFER,751854.42,C438492576,751854.42,0,C1547774337,0,0,1
CASH_OUT,751854.42,C1391223821,751854.42,0,C450487671,11716.66,763571.08,1
CASH_OUT,124176.13,C600423519,31355,0,C2002932152,3135748.7,3259924.84,0
CASH_OUT,199571.52,C1197638000,149,0,C971985957,384490.58,584062.09,0
PAYMENT,4498.66,C1268878305,30806,26307.34,M2061259412,0,0,0
CASH_OUT,215101.16,C345584340,108726,0,C202097657,0,215101.16,0
PAYMENT,10518.91,C1193498678,20602,10083.09,M1719728,0,0,0
PAYMENT,1663.23,C415926229,14738,13074.77,M1159203210,0,0,0
PAYMENT,2887.89,C405212151,88162,85274.11,M1224823550,0,0,0
PAYMENT,4664.07,C87654436,20934,16269.93,M15244624,0,0,0
TRANSFER,189176.05,C540038665,25260,0,C599586139,0,189176.05,0
PAYMENT,10732,C1675982419,94393,83661,M714404523,0,0,0
CASH_OUT,138831.77,C1859319988,9140,0,C1511739951,33139527.64,33278359.41,0
CASH_OUT,133650.42,C1282440057,5083,0,C1667643112,0,133650.42,0
CASH_OUT,156941.93,C82828106,11315,0,C976175582,56689.42,213631.35,0
CASH_IN,4112.14,C165900502,135148,139260.14,C2121405260,1031160.97,1027048.84,0
CASH_OUT,163358.82,C1888304646,10143,0,C779366952,0,163358.82,0
PAYMENT,7086.41,C1063856349,5063,0,M1160155633,0,0,0
CASH_OUT,24212.57,C1464941635,123523,99310.43,C19464003,0,24212.57,0
PAYMENT,2104.52,C1931829819,165378,163273.48,M1371197028,0,0,0
PAYMENT,2413.71,C306925304,16986,14572.29,M1410482702,0,0,0
PAYMENT,1952.29,C209634829,105,0,M187752456,0,0,0
DEBIT,1804.98,C1136935704,10340,8535.02,C143250320,20046.55,21851.53,0
PAYMENT,9460.12,C83917660,74678,65217.88,M2142538591,0,0,0
CASH_IN,38335.7,C1938297857,29941,68276.7,C77178493,708540.8,670205.1,0
CASH_OUT,5072.65,C305481195,11030,5957.35,C55627605,81328.12,86400.77,0
CASH_OUT,60916.4,C342427242,23728,0,C991863104,1742394.25,1803310.65,0
PAYMENT,19954.76,C1331464651,10028,0,M2085073981,0,0,0
CASH_OUT,97365.62,C1155906627,10213,0,C1150438867,864204.79,961570.41,0
CASH_OUT,139709.7,C409184483,225938,86228.3,C70337837,1685396.09,1825105.79,0
CASH_IN,70487.6,C869951733,106182,176669.6,C2005731510,0,0,0
CASH_OUT,347217.59,C1920845039,10729,0,C642207574,14282703.68,14629921.26,0
CASH_OUT,104325.06,C462649671,6172,0,C278337369,170573.17,274898.22,0
PAYMENT,8514.98,C515042918,152124,143609.02,M2119151749,0,0,0
CASH_IN,62101.13,C1644779807,14983,77084.13,C1591995657,0,0,0
PAYMENT,5998.53,C1657818456,51165,45166.47,M1805143738,0,0,0
CASH_OUT,31656.38,C1750077652,21421,0,C31835472,284200.33,315856.71,0
CASH_OUT,131223.14,C1085898080,5655,0,C529637536,8734370.06,8865593.2,0
PAYMENT,9444.88,C543376034,162374,152929.12,M153564554,0,0,0
PAYMENT,7516.34,C1629045450,50254,42737.66,M1790992884,0,0,0
CASH_IN,82192.15,C1351374940,14882,97074.15,C1088012140,5192273.51,5110081.36,0
PAYMENT,5007.81,C1622650018,52806,47798.19,M1259584876,0,0,0
PAYMENT,5313.54,C573942331,11324,6010.46,M281630873,0,0,0
PAYMENT,7130.1,C1304831134,69801,62670.9,M459802775,0,0,0
CASH_OUT,126206.46,C344137139,75969,0,C1957879079,0,126206.46,0
CASH_IN,36042.63,C1314165290,32972,69014.63,C278110204,25456876.97,25420834.34,0
PAYMENT,11724.27,C852143530,143110,131385.73,M1774008276,0,0,0
PAYMENT,3810.93,C1700778453,320966,317155.07,M259050134,0,0,0
PAYMENT,1567.96,C1756401967,20033,18465.04,M1748174970,0,0,0
PAYMENT,7540.59,C1945746896,161,0,M2052390211,0,0,0
PAYMENT,408.48,C377561807,50136,49727.52,M1719769277,0,0,0
CASH_IN,55051.5,C1487449728,40895,95946.5,C1339477473,1729267.29,1674215.79,0
CASH_OUT,90318.28,C97250867,48619,0,C2062634740,0,90318.28,0
PAYMENT,3413.61,C448996127,50114,46700.39,M1886192778,0,0,0
PAYMENT,3578.92,C1831631017,55336,51757.08,M936159561,0,0,0
PAYMENT,23932.36,C882163572,125830,101897.64,M751150136,0,0,0
CASH_IN,45215.79,C581072953,11675,56890.79,C559199633,2049612.37,2004396.58,0
CASH_OUT,14582.67,C1895173061,11631,0,C2073665570,0,14582.67,0
PAYMENT,17469.21,C1627944368,152817,135347.79,M1626204621,0,0,0
CASH_IN,95890.87,C1363093081,25444,121334.87,C1961190846,33813.09,0,0
CASH_IN,53489.76,C290957208,51617,105106.76,C2089382842,787084.2,733594.44,0
CASH_OUT,197683.49,C860939767,6204,0,C1479844756,150658.07,348341.56,0
PAYMENT,869.72,C1014809041,18679,17809.28,M349779433,0,0,0
TRANSFER,252127.08,C949894029,63027,0,C1794773133,2051056.95,2303184.03,0
CASH_OUT,115955.39,C206904884,204381,88425.61,C29402245,47929.35,163884.75,0
PAYMENT,17581.34,C1451045926,107312,89730.66,M198583677,0,0,0
PAYMENT,3058.38,C1113404889,41286,38227.62,M1725773592,0,0,0
CASH_IN,103470.27,C1497297889,40300,143770.27,C1060628144,104470.94,1000.68,0
PAYMENT,6826.67,C1668929654,31265,24438.33,M1218566717,0,0,0
CASH_OUT,152282.41,C1204502982,10054,0,C1599375644,240700.87,392983.28,0
PAYMENT,19657.47,C1766069029,43048,23390.53,M1146342419,0,0,0
TRANSFER,78986.08,C40212118,69831,0,C688689689,16253.96,95240.05,0
PAYMENT,11040.56,C532492909,82653,71612.44,M1445578628,0,0,0
PAYMENT,786.92,C205568518,5242,4455.08,M574577726,0,0,0
CASH_IN,127839.74,C1416047694,99771,227610.74,C1752846123,8459129.56,8331289.82,0
CASH_OUT,113791.23,C1290458273,118818,5026.77,C1281492349,0,113791.23,0
PAYMENT,16252.87,C1173608368,16089,0,M502640028,0,0,0
PAYMENT,955.93,C1889396528,21393,20437.07,M1783130718,0,0,0
CASH_OUT,137334.06,C836599536,23522,0,C2117299804,0,137334.06,0
PAYMENT,8096.61,C24427546,329,0,M516910947,0,0,0
CASH_IN,89896.26,C939326590,21874,111770.26,C1253260297,311484.58,221588.32,0
CASH_OUT,66189.47,C1837907599,56531,0,C1855694613,0,66189.47,0
DEBIT,4324.13,C1228725064,9910,5585.87,C1490202393,440167.95,444492.09,0
PAYMENT,13382.63,C745341307,19948,6565.37,M2082609028,0,0,0
PAYMENT,19159.82,C1893082825,602440,583280.18,M1595884800,0,0,0
PAYMENT,9802.3,C457040193,58540,48737.7,M2010078101,0,0,0
CASH_OUT,170326.73,C913230795,15084,0,C736628529,1554308.44,1724635.17,0
TRANSFER,200026.7,C326938435,7980,0,C1590388225,0,200026.7,0
CASH_OUT,139355.94,C1732207492,49431,0,C2134176008,82836.64,222192.58,0
PAYMENT,5936.66,C1788976901,172,0,M709964041,0,0,0
PAYMENT,5866.63,C1545704887,9010,3143.37,M1075769076,0,0,0
PAYMENT,456.98,C639703109,339962,339505.02,M98282737,0,0,0
CASH_OUT,27114.39,C1434918352,5569,0,C691626218,256127.54,283241.93,0
CASH_IN,103842.65,C1658400986,1549,105391.65,C2040378424,0,0,0
CASH_IN,100060.24,C1284829172,12060,112120.24,C946671536,16862.5,0,0
CASH_OUT,141347,C342912691,43291,0,C1336971093,0,141347,0
PAYMENT,5830.88,C2037680240,49654,43823.12,M1384130660,0,0,0
CASH_OUT,148198.4,C956335759,41757,0,C1745141380,190573.44,338771.84,0
PAYMENT,16848.75,C772961002,62166,45317.25,M1937262672,0,0,0
CASH_IN,229855.64,C552111443,125,229980.64,C773765215,5394900,5165044.36,0
PAYMENT,11708.87,C501302079,21409,9700.13,M551151435,0,0,0
CASH_OUT,129620.34,C290587080,31997,0,C1715771011,0,129620.34,0
PAYMENT,11360.77,C1974768804,21683,10322.23,M1650186646,0,0,0
CASH_OUT,87018.26,C232229161,13665,0,C478442921,530910.29,617928.55,0
PAYMENT,3394.35,C202020122,131698,128303.65,M1573527947,0,0,0
CASH_OUT,202644.61,C1642190029,65064,0,C781135688,592522.45,795167.06,0
CASH_IN,204988.07,C1355716377,14619,219607.07,C876896281,0,0,0
PAYMENT,701.47,C146045535,79379,78677.53,M75420859,0,0,0
CASH_IN,118095.88,C1809203013,50278,168373.88,C79032237,664307.88,546212,0
PAYMENT,9046.21,C1334057849,20350,11303.79,M1690957396,0,0,0
PAYMENT,6663.73,C375401850,46830,40166.27,M1284904164,0,0,0
PAYMENT,9221.71,C598114780,18,0,M150386858,0,0,0
PAYMENT,8397.11,C535453491,10739,2341.89,M1671907614,0,0,0
CASH_OUT,98340.16,C1956158679,10049,0,C1989485459,0,98340.16,0
CASH_IN,127325.68,C1234585862,506653,633978.68,C59379668,2540752.85,2413427.16,0
CASH_OUT,165076.77,C71865536,31067,0,C797396736,5457692.31,5622769.08,0
PAYMENT,9460.63,C1568592622,72079,62618.37,M1840284594,0,0,0
PAYMENT,19453.1,C378878331,13829,0,M1455112701,0,0,0
PAYMENT,3020.68,C2113474662,107075,104054.32,M339583352,0,0,0
CASH_IN,8353.58,C735845477,202645,210998.58,C1400323259,708033.29,699679.71,0
CASH_IN,1893.51,C660870218,13155,15048.51,C245586394,18703865.67,18701972.17,0
PAYMENT,17292.64,C313219808,900,0,M1801719724,0,0,0
PAYMENT,5214.55,C537926033,57493,52278.45,M659656605,0,0,0
